user_id,product_id,product_category,action,timestamp,session_id,segment,device,referrer,duration_seconds,scroll_depth,price,quantity,coupon_used
user_271,9,book,click,2024-12-08 14:47:56,sess_user_271_2,loyal_customer,desktop,direct,6,0,235000,0,False
user_271,9,book,add_to_cart,2024-12-08 14:49:41,sess_user_271_2,loyal_customer,desktop,direct,12,0,145000,1,False
user_271,2,book,add_to_cart,2024-12-08 14:50:24,sess_user_271_2,loyal_customer,desktop,direct,17,0,330000,1,False
user_271,15,book,purchase,2024-12-08 14:51:24,sess_user_271_2,loyal_customer,desktop,direct,45,0,119000,1,False
user_271,19,book,purchase,2024-12-08 14:52:25,sess_user_271_2,loyal_customer,desktop,direct,59,0,242000,3,False
user_271,2,book,review_read,2024-12-08 14:53:41,sess_user_271_2,loyal_customer,desktop,direct,315,76,140000,0,False
user_236,10,book,view,2024-12-08 19:57:00,sess_user_236_3,brand_loyal,mobile,direct,55,62,277000,0,False
user_236,12,book,purchase,2024-12-08 19:59:03,sess_user_236_3,brand_loyal,mobile,direct,173,0,298000,1,False
user_236,12,book,purchase,2024-12-08 20:02:56,sess_user_236_3,brand_loyal,mobile,direct,110,0,380000,1,False
user_312,52,electronics,view,2024-12-08 20:03:00,sess_user_312_2,loyal_customer,mobile,organic_search,118,46,8185000,0,False
user_312,4,book,review_read,2024-12-08 20:05:15,sess_user_312_2,loyal_customer,mobile,organic_search,131,61,388000,0,False
user_236,14,book,price_check,2024-12-08 20:06:10,sess_user_236_3,brand_loyal,mobile,direct,26,0,275000,0,False
user_236,12,book,review_read,2024-12-08 20:07:58,sess_user_236_3,brand_loyal,mobile,direct,164,71,265000,0,False
user_312,23,book,add_to_cart,2024-12-08 20:09:06,sess_user_312_2,loyal_customer,mobile,organic_search,1,0,219000,1,False
user_312,52,electronics,add_to_cart,2024-12-08 20:11:02,sess_user_312_2,loyal_customer,mobile,organic_search,15,0,8254000,1,False
user_236,17,book,add_to_cart,2024-12-08 20:11:13,sess_user_236_3,brand_loyal,mobile,direct,7,0,203000,1,False
user_236,12,book,purchase,2024-12-08 20:11:48,sess_user_236_3,brand_loyal,mobile,direct,64,0,162000,1,False
user_312,4,book,price_check,2024-12-08 20:12:34,sess_user_312_2,loyal_customer,mobile,organic_search,12,0,308000,0,False
user_312,9,book,purchase,2024-12-08 20:14:17,sess_user_312_2,loyal_customer,mobile,organic_search,153,0,284000,1,True
user_236,17,book,view,2024-12-08 20:14:50,sess_user_236_3,brand_loyal,mobile,direct,25,55,274000,0,False
user_312,13,book,add_to_cart,2024-12-08 20:17:20,sess_user_312_2,loyal_customer,mobile,organic_search,5,0,310000,2,False
user_309,40,electronics,add_to_cart,2024-12-08 20:42:00,sess_user_309_1,loyal_customer,mobile,recommendation,14,0,11848000,1,False
user_309,2,book,purchase,2024-12-08 20:42:28,sess_user_309_1,loyal_customer,mobile,recommendation,78,0,429000,2,False
user_309,25,book,click,2024-12-08 20:44:54,sess_user_309_1,loyal_customer,mobile,recommendation,4,0,432000,0,False
user_309,37,clothes,add_to_cart,2024-12-08 20:45:15,sess_user_309_1,loyal_customer,mobile,recommendation,13,0,1563000,1,False
user_309,40,electronics,review_read,2024-12-08 20:45:58,sess_user_309_1,loyal_customer,mobile,recommendation,82,48,13747000,0,False
user_309,42,electronics,view,2024-12-08 20:48:30,sess_user_309_1,loyal_customer,mobile,recommendation,48,28,10435000,0,False
user_309,25,book,add_to_cart,2024-12-08 20:50:14,sess_user_309_1,loyal_customer,mobile,recommendation,7,0,157000,1,False
user_309,30,clothes,add_to_cart,2024-12-08 20:51:33,sess_user_309_1,loyal_customer,mobile,recommendation,20,0,3036000,1,False
user_325,42,electronics,review_read,2024-12-08 22:48:00,sess_user_325_4,price_sensitive,mobile,email,197,69,18000000,0,False
user_325,46,electronics,price_check,2024-12-08 22:52:24,sess_user_325_4,price_sensitive,mobile,email,32,0,7140000,0,False
user_325,23,book,review_read,2024-12-08 22:54:21,sess_user_325_4,price_sensitive,mobile,email,160,53,410000,0,False
user_325,52,electronics,price_check,2024-12-08 22:58:33,sess_user_325_4,price_sensitive,mobile,email,36,0,13561000,0,False
user_325,42,electronics,price_check,2024-12-08 22:59:32,sess_user_325_4,price_sensitive,mobile,email,44,0,7914000,0,False
user_325,42,electronics,price_check,2024-12-08 23:01:24,sess_user_325_4,price_sensitive,mobile,email,18,0,8985000,0,False
user_325,20,book,view,2024-12-08 23:02:27,sess_user_325_4,price_sensitive,mobile,email,39,53,393000,0,False
user_325,42,electronics,price_check,2024-12-08 23:04:19,sess_user_325_4,price_sensitive,mobile,email,27,0,9642000,0,False
user_499,45,electronics,add_to_cart,2024-12-09 09:04:00,sess_user_499_2,researcher,tablet,organic_search,17,0,9456000,1,False
user_499,21,book,purchase,2024-12-09 09:05:54,sess_user_499_2,researcher,tablet,organic_search,155,0,413000,1,False
user_499,52,electronics,review_read,2024-12-09 09:10:17,sess_user_499_2,researcher,tablet,organic_search,127,79,10848000,0,False
user_173,10,book,click,2024-12-09 13:56:00,sess_user_173_4,deal_hunter,mobile,email,15,0,298000,0,False
user_173,34,clothes,add_to_cart,2024-12-09 13:57:18,sess_user_173_4,deal_hunter,mobile,email,24,0,1714000,3,False
user_173,17,book,view,2024-12-09 13:58:47,sess_user_173_4,deal_hunter,mobile,email,23,60,290000,0,False
user_173,17,book,purchase,2024-12-09 14:00:35,sess_user_173_4,deal_hunter,mobile,email,191,0,263000,3,False
user_173,17,book,click,2024-12-09 14:05:00,sess_user_173_4,deal_hunter,mobile,email,4,0,245000,0,False
user_002,38,clothes,remove_from_cart,2024-12-09 15:25:00,sess_user_002_1,loyal_customer,desktop,direct,10,0,3105000,0,False
user_002,28,book,view,2024-12-09 15:26:56,sess_user_002_1,loyal_customer,desktop,direct,46,51,157000,0,False
user_002,24,book,purchase,2024-12-09 15:29:33,sess_user_002_1,loyal_customer,desktop,direct,72,0,225000,1,False
user_002,38,clothes,click,2024-12-09 15:32:02,sess_user_002_1,loyal_customer,desktop,direct,11,0,3298000,0,False
user_002,26,book,purchase,2024-12-09 15:33:50,sess_user_002_1,loyal_customer,desktop,direct,19,0,296000,2,False
user_002,26,book,add_to_cart,2024-12-09 15:34:56,sess_user_002_1,loyal_customer,desktop,direct,8,0,208000,3,False
user_002,41,electronics,click,2024-12-09 15:36:51,sess_user_002_1,loyal_customer,desktop,direct,9,0,13125000,0,False
user_002,28,book,search,2024-12-09 15:37:48,sess_user_002_1,loyal_customer,desktop,direct,23,0,197000,0,False
user_117,37,clothes,purchase,2024-12-09 19:29:00,sess_user_117_1,impulse_buyer,mobile,social,61,0,1829000,1,False
user_117,17,book,add_to_cart,2024-12-09 19:31:23,sess_user_117_1,impulse_buyer,mobile,social,12,0,246000,1,False
user_117,37,clothes,add_to_cart,2024-12-09 19:32:24,sess_user_117_1,impulse_buyer,mobile,social,7,0,5134000,1,False
user_117,37,clothes,purchase,2024-12-09 19:34:24,sess_user_117_1,impulse_buyer,mobile,social,76,0,3236000,2,False
user_117,37,clothes,view,2024-12-09 19:36:19,sess_user_117_1,impulse_buyer,mobile,social,1,32,3620000,0,False
user_117,18,book,add_to_cart,2024-12-09 19:36:48,sess_user_117_1,impulse_buyer,mobile,social,1,0,283000,1,False
user_102,26,book,remove_from_cart,2024-12-09 20:22:00,sess_user_102_1,impulse_buyer,desktop,social,1,0,299000,0,False
user_102,5,book,purchase,2024-12-09 20:23:24,sess_user_102_1,impulse_buyer,desktop,social,35,0,274000,1,False
user_102,42,electronics,add_to_cart,2024-12-09 20:25:23,sess_user_102_1,impulse_buyer,desktop,social,4,0,4905000,1,False
user_102,20,book,search,2024-12-09 20:25:40,sess_user_102_1,impulse_buyer,desktop,social,1,0,286000,0,False
user_102,31,clothes,view,2024-12-09 20:27:16,sess_user_102_1,impulse_buyer,desktop,social,18,28,3731000,0,False
user_102,52,electronics,purchase,2024-12-09 20:28:25,sess_user_102_1,impulse_buyer,desktop,social,136,0,8317000,2,False
user_102,42,electronics,review_read,2024-12-09 20:31:04,sess_user_102_1,impulse_buyer,desktop,social,73,56,5690000,0,False
user_102,4,book,remove_from_cart,2024-12-09 20:34:03,sess_user_102_1,impulse_buyer,desktop,social,6,0,320000,0,False
user_464,25,book,purchase,2024-12-09 21:08:00,sess_user_464_1,loyal_customer,mobile,email,94,0,306000,2,False
user_464,37,clothes,add_to_cart,2024-12-09 21:10:47,sess_user_464_1,loyal_customer,mobile,email,1,0,2849000,2,False
user_464,25,book,search,2024-12-09 21:11:43,sess_user_464_1,loyal_customer,mobile,email,18,0,216000,0,False
user_464,43,electronics,purchase,2024-12-09 21:13:30,sess_user_464_1,loyal_customer,mobile,email,84,0,7815000,1,False
user_464,39,electronics,add_to_cart,2024-12-09 21:16:43,sess_user_464_1,loyal_customer,mobile,email,7,0,9168000,1,False
user_014,46,electronics,review_read,2024-12-10 09:43:00,sess_user_014_2,researcher,desktop,social,118,93,10020000,0,False
user_014,21,book,view,2024-12-10 09:46:03,sess_user_014_2,researcher,desktop,social,58,85,147000,0,False
user_014,36,clothes,purchase,2024-12-10 09:48:24,sess_user_014_2,researcher,desktop,social,182,0,1914000,1,False
user_014,30,clothes,view,2024-12-10 09:52:17,sess_user_014_2,researcher,desktop,social,65,78,2164000,0,False
user_014,36,clothes,review_read,2024-12-10 09:55:18,sess_user_014_2,researcher,desktop,social,205,100,2390000,0,False
user_014,36,clothes,view,2024-12-10 10:00:41,sess_user_014_2,researcher,desktop,social,110,64,3520000,0,False
user_014,48,electronics,view,2024-12-10 10:03:48,sess_user_014_2,researcher,desktop,social,128,48,6922000,0,False
user_078,45,electronics,view,2024-12-10 13:01:00,sess_user_078_2,price_sensitive,mobile,organic_search,58,52,6666000,0,False
user_078,23,book,view,2024-12-10 13:02:09,sess_user_078_2,price_sensitive,mobile,organic_search,101,59,450000,0,False
user_078,49,electronics,view,2024-12-10 13:04:56,sess_user_078_2,price_sensitive,mobile,organic_search,39,47,9921000,0,False
user_078,13,book,price_check,2024-12-10 13:06:20,sess_user_078_2,price_sensitive,mobile,organic_search,37,0,245000,0,False
user_078,23,book,price_check,2024-12-10 13:07:18,sess_user_078_2,price_sensitive,mobile,organic_search,19,0,360000,0,False
user_078,3,book,remove_from_cart,2024-12-10 13:08:16,sess_user_078_2,price_sensitive,mobile,organic_search,12,0,191000,0,False
user_078,39,electronics,search,2024-12-10 13:09:13,sess_user_078_2,price_sensitive,mobile,organic_search,32,0,13780000,0,False
user_078,41,electronics,view,2024-12-10 13:10:21,sess_user_078_2,price_sensitive,mobile,organic_search,70,52,11107000,0,False
user_116,14,book,click,2024-12-10 14:35:00,sess_user_116_1,brand_loyal,desktop,direct,16,0,207000,0,False
user_116,13,book,add_to_cart,2024-12-10 14:36:39,sess_user_116_1,brand_loyal,desktop,direct,21,0,302000,3,False
user_116,12,book,click,2024-12-10 14:38:51,sess_user_116_1,brand_loyal,desktop,direct,9,0,146000,0,False
user_116,31,clothes,purchase,2024-12-10 14:40:52,sess_user_116_1,brand_loyal,desktop,direct,105,0,2200000,1,False
user_002,50,electronics,review_read,2024-12-10 15:25:00,sess_user_002_2,loyal_customer,desktop,recommendation,113,73,12873000,0,False
user_419,26,book,add_to_cart,2024-12-10 15:25:00,sess_user_419_4,loyal_customer,mobile,recommendation,23,0,203000,2,False
user_419,16,book,purchase,2024-12-10 15:26:11,sess_user_419_4,loyal_customer,mobile,recommendation,49,0,277000,1,False
user_002,35,clothes,view,2024-12-10 15:27:05,sess_user_002_2,loyal_customer,desktop,recommendation,35,52,1985000,0,False
user_002,6,book,view,2024-12-10 15:28:20,sess_user_002_2,loyal_customer,desktop,recommendation,13,64,425000,0,False
user_419,12,book,add_to_cart,2024-12-10 15:28:49,sess_user_419_4,loyal_customer,mobile,recommendation,24,0,135000,1,False
user_002,49,electronics,purchase,2024-12-10 15:28:53,sess_user_002_2,loyal_customer,desktop,recommendation,104,0,12999000,1,False
user_419,34,clothes,add_to_cart,2024-12-10 15:30:56,sess_user_419_4,loyal_customer,mobile,recommendation,9,0,3455000,1,False
user_419,49,electronics,review_read,2024-12-10 15:32:06,sess_user_419_4,loyal_customer,mobile,recommendation,137,74,7116000,0,False
user_002,35,clothes,add_to_cart,2024-12-10 15:32:11,sess_user_002_2,loyal_customer,desktop,recommendation,12,0,2333000,1,False
user_419,8,book,add_to_cart,2024-12-10 15:35:44,sess_user_419_4,loyal_customer,mobile,recommendation,7,0,251000,1,False
user_419,9,book,click,2024-12-10 15:36:26,sess_user_419_4,loyal_customer,mobile,recommendation,2,0,260000,0,False
user_232,32,clothes,click,2024-12-10 16:03:00,sess_user_232_2,brand_loyal,desktop,recommendation,9,0,3154000,0,False
user_232,32,clothes,click,2024-12-10 16:03:29,sess_user_232_2,brand_loyal,desktop,recommendation,6,0,2506000,0,False
user_232,49,electronics,search,2024-12-10 16:04:10,sess_user_232_2,brand_loyal,desktop,recommendation,8,0,12928000,0,False
user_232,19,book,click,2024-12-10 16:05:09,sess_user_232_2,brand_loyal,desktop,recommendation,9,0,364000,0,False
user_186,16,book,price_check,2024-12-10 18:44:00,sess_user_186_2,deal_hunter,desktop,social,17,0,393000,0,False
user_186,32,clothes,review_read,2024-12-10 18:45:25,sess_user_186_2,deal_hunter,desktop,social,120,74,1755000,0,False
user_186,15,book,search,2024-12-10 18:48:12,sess_user_186_2,deal_hunter,desktop,social,20,0,132000,0,False
user_117,32,clothes,add_to_cart,2024-12-10 19:29:00,sess_user_117_2,impulse_buyer,mobile,paid_search,8,0,2967000,1,False
user_117,33,clothes,add_to_cart,2024-12-10 19:30:25,sess_user_117_2,impulse_buyer,mobile,paid_search,14,0,3288000,1,False
user_117,10,book,add_to_cart,2024-12-10 19:30:57,sess_user_117_2,impulse_buyer,mobile,paid_search,16,0,186000,1,False
user_117,42,electronics,purchase,2024-12-10 19:32:40,sess_user_117_2,impulse_buyer,mobile,paid_search,84,0,9424000,1,False
user_117,48,electronics,price_check,2024-12-10 19:35:26,sess_user_117_2,impulse_buyer,mobile,paid_search,3,0,12786000,0,False
user_069,52,electronics,view,2024-12-11 09:31:00,sess_user_069_4,researcher,desktop,organic_search,71,93,7586000,0,False
user_069,15,book,price_check,2024-12-11 09:33:09,sess_user_069_4,researcher,desktop,organic_search,43,0,204000,0,False
user_069,42,electronics,price_check,2024-12-11 09:34:04,sess_user_069_4,researcher,desktop,organic_search,47,0,11630000,0,False
user_069,30,clothes,review_read,2024-12-11 09:36:19,sess_user_069_4,researcher,desktop,organic_search,361,90,3696000,0,False
user_183,29,clothes,add_to_cart,2024-12-11 13:21:00,sess_user_183_1,price_sensitive,desktop,paid_search,22,0,2804000,2,False
user_183,29,clothes,view,2024-12-11 13:23:15,sess_user_183_1,price_sensitive,desktop,paid_search,25,46,1737000,0,False
user_183,29,clothes,review_read,2024-12-11 13:24:10,sess_user_183_1,price_sensitive,desktop,paid_search,101,71,1939000,0,False
user_183,14,book,view,2024-12-11 13:26:13,sess_user_183_1,price_sensitive,desktop,paid_search,99,51,272000,0,False
user_183,14,book,view,2024-12-11 13:28:41,sess_user_183_1,price_sensitive,desktop,paid_search,57,61,347000,0,False
user_183,40,electronics,price_check,2024-12-11 13:31:24,sess_user_183_1,price_sensitive,desktop,paid_search,34,0,11149000,0,False
user_100,16,book,view,2024-12-11 20:35:00,sess_user_100_1,deal_hunter,mobile,organic_search,66,64,214000,0,False
user_100,6,book,search,2024-12-11 20:37:59,sess_user_100_1,deal_hunter,mobile,organic_search,35,0,220000,0,False
user_100,39,electronics,price_check,2024-12-11 20:38:56,sess_user_100_1,deal_hunter,mobile,organic_search,26,0,7230000,0,False
user_100,38,clothes,click,2024-12-11 20:40:11,sess_user_100_1,deal_hunter,mobile,organic_search,9,0,1589000,0,False
user_100,28,book,purchase,2024-12-11 20:42:12,sess_user_100_1,deal_hunter,mobile,organic_search,98,0,180000,1,True
user_100,6,book,click,2024-12-11 20:44:25,sess_user_100_1,deal_hunter,mobile,organic_search,8,0,374000,0,False
user_100,28,book,click,2024-12-11 20:45:52,sess_user_100_1,deal_hunter,mobile,organic_search,10,0,115000,0,False
user_100,38,clothes,view,2024-12-11 20:46:24,sess_user_100_1,deal_hunter,mobile,organic_search,119,53,2228000,0,False
user_477,45,electronics,view,2024-12-11 20:59:00,sess_user_477_1,window_shopper,mobile,organic_search,55,64,8509000,0,False
user_477,31,clothes,add_to_cart,2024-12-11 21:00:11,sess_user_477_1,window_shopper,mobile,organic_search,4,0,2745000,1,False
user_477,45,electronics,view,2024-12-11 21:01:14,sess_user_477_1,window_shopper,mobile,organic_search,125,59,7459000,0,False
user_477,48,electronics,click,2024-12-11 21:05:02,sess_user_477_1,window_shopper,mobile,organic_search,5,0,11335000,0,False
user_257,48,electronics,click,2024-12-11 23:58:00,sess_user_257_4,impulse_buyer,mobile,recommendation,2,0,9787000,0,False
user_257,34,clothes,purchase,2024-12-11 23:58:00,sess_user_257_3,impulse_buyer,mobile,recommendation,106,0,3492000,1,False
user_257,33,clothes,click,2024-12-11 23:59:45,sess_user_257_4,impulse_buyer,mobile,recommendation,4,0,2830000,0,False
user_257,9,book,price_check,2024-12-12 00:00:19,sess_user_257_3,impulse_buyer,mobile,recommendation,29,0,389000,0,False
user_257,29,clothes,purchase,2024-12-12 00:01:04,sess_user_257_4,impulse_buyer,mobile,recommendation,87,0,1846000,1,False
user_257,17,book,add_to_cart,2024-12-12 00:01:50,sess_user_257_3,impulse_buyer,mobile,recommendation,7,0,331000,2,False
user_257,17,book,click,2024-12-12 00:02:11,sess_user_257_3,impulse_buyer,mobile,recommendation,3,0,191000,0,False
user_257,16,book,view,2024-12-12 00:02:32,sess_user_257_3,impulse_buyer,mobile,recommendation,27,34,147000,0,False
user_257,29,clothes,purchase,2024-12-12 00:03:40,sess_user_257_4,impulse_buyer,mobile,recommendation,79,0,3097000,1,False
user_257,34,clothes,remove_from_cart,2024-12-12 00:04:23,sess_user_257_3,impulse_buyer,mobile,recommendation,8,0,1110000,0,False
user_257,34,clothes,view,2024-12-12 00:04:50,sess_user_257_3,impulse_buyer,mobile,recommendation,117,53,2669000,0,False
user_257,14,book,view,2024-12-12 00:06:27,sess_user_257_4,impulse_buyer,mobile,recommendation,39,32,393000,0,False
user_257,17,book,click,2024-12-12 00:08:43,sess_user_257_3,impulse_buyer,mobile,recommendation,5,0,294000,0,False
user_499,32,clothes,review_read,2024-12-12 09:04:00,sess_user_499_3,researcher,tablet,organic_search,151,78,3054000,0,False
user_499,32,clothes,search,2024-12-12 09:08:01,sess_user_499_3,researcher,tablet,organic_search,19,0,2791000,0,False
user_499,3,book,purchase,2024-12-12 09:09:42,sess_user_499_3,researcher,tablet,organic_search,151,0,195000,2,False
user_271,7,book,search,2024-12-12 14:45:00,sess_user_271_3,loyal_customer,desktop,direct,10,0,259000,0,False
user_271,27,book,add_to_cart,2024-12-12 14:45:53,sess_user_271_3,loyal_customer,desktop,direct,12,0,166000,1,False
user_271,7,book,view,2024-12-12 14:47:55,sess_user_271_3,loyal_customer,desktop,direct,45,46,179000,0,False
user_271,52,electronics,click,2024-12-12 14:49:56,sess_user_271_3,loyal_customer,desktop,direct,8,0,11995000,0,False
user_265,28,book,view,2024-12-12 15:15:00,sess_user_265_1,researcher,desktop,direct,85,88,149000,0,False
user_265,28,book,review_read,2024-12-12 15:18:16,sess_user_265_1,researcher,desktop,direct,409,85,253000,0,False
user_265,6,book,review_read,2024-12-12 15:25:56,sess_user_265_1,researcher,desktop,direct,102,98,179000,0,False
user_265,35,clothes,search,2024-12-12 15:28:01,sess_user_265_1,researcher,desktop,direct,28,0,2417000,0,False
user_265,38,clothes,review_read,2024-12-12 15:29:51,sess_user_265_1,researcher,desktop,direct,157,83,3165000,0,False
user_265,38,clothes,review_read,2024-12-12 15:34:21,sess_user_265_1,researcher,desktop,direct,142,84,3689000,0,False
user_265,38,clothes,price_check,2024-12-12 15:37:50,sess_user_265_1,researcher,desktop,direct,69,0,3457000,0,False
user_232,22,book,purchase,2024-12-12 16:03:00,sess_user_232_3,brand_loyal,desktop,direct,98,0,210000,1,False
user_232,33,clothes,purchase,2024-12-12 16:05:25,sess_user_232_3,brand_loyal,desktop,direct,60,0,3316000,1,False
user_232,28,book,purchase,2024-12-12 16:08:12,sess_user_232_3,brand_loyal,desktop,direct,62,0,450000,1,False
user_232,28,book,price_check,2024-12-12 16:10:50,sess_user_232_3,brand_loyal,desktop,direct,8,0,291000,0,False
user_232,28,book,purchase,2024-12-12 16:12:48,sess_user_232_3,brand_loyal,desktop,direct,192,0,326000,1,False
user_232,28,book,review_read,2024-12-12 16:17:13,sess_user_232_3,brand_loyal,desktop,direct,154,61,163000,0,False
user_232,22,book,add_to_cart,2024-12-12 16:20:04,sess_user_232_3,brand_loyal,desktop,direct,16,0,448000,3,False
user_117,13,book,add_to_cart,2024-12-12 19:29:00,sess_user_117_3,impulse_buyer,mobile,social,21,0,262000,1,False
user_117,15,book,add_to_cart,2024-12-12 19:30:05,sess_user_117_3,impulse_buyer,mobile,social,10,0,272000,3,False
user_117,48,electronics,add_to_cart,2024-12-12 19:30:32,sess_user_117_3,impulse_buyer,mobile,social,3,0,4837000,1,False
user_117,16,book,click,2024-12-12 19:32:19,sess_user_117_3,impulse_buyer,mobile,social,2,0,162000,0,False
user_117,15,book,purchase,2024-12-12 19:33:00,sess_user_117_3,impulse_buyer,mobile,social,163,0,254000,3,False
user_117,15,book,view,2024-12-12 19:36:28,sess_user_117_3,impulse_buyer,mobile,social,25,45,178000,0,False
user_117,48,electronics,add_to_cart,2024-12-12 19:37:19,sess_user_117_3,impulse_buyer,mobile,social,3,0,9370000,1,False
user_078,44,electronics,click,2024-12-13 13:01:00,sess_user_078_3,price_sensitive,mobile,organic_search,6,0,9246000,0,False
user_078,37,clothes,search,2024-12-13 13:02:43,sess_user_078_3,price_sensitive,mobile,organic_search,4,0,3975000,0,False
user_078,37,clothes,view,2024-12-13 13:04:32,sess_user_078_3,price_sensitive,mobile,organic_search,19,70,2605000,0,False
user_175,50,electronics,search,2024-12-14 10:14:00,sess_user_175_2,researcher,desktop,recommendation,17,0,10502000,0,False
user_175,50,electronics,price_check,2024-12-14 10:15:58,sess_user_175_2,researcher,desktop,recommendation,29,0,7668000,0,False
user_175,45,electronics,review_read,2024-12-14 10:17:49,sess_user_175_2,researcher,desktop,recommendation,176,84,18000000,0,False
user_175,16,book,click,2024-12-14 10:22:45,sess_user_175_2,researcher,desktop,recommendation,15,0,388000,0,False
user_175,11,book,add_to_cart,2024-12-14 10:24:08,sess_user_175_2,researcher,desktop,recommendation,21,0,150000,1,False
user_219,17,book,click,2024-12-14 13:54:00,sess_user_219_1,researcher,desktop,organic_search,10,0,172000,0,False
user_219,46,electronics,review_read,2024-12-14 13:55:21,sess_user_219_1,researcher,desktop,organic_search,170,100,10466000,0,False
user_219,46,electronics,view,2024-12-14 13:58:33,sess_user_219_1,researcher,desktop,organic_search,88,75,10134000,0,False
user_219,8,book,review_read,2024-12-14 14:00:36,sess_user_219_1,researcher,desktop,organic_search,252,96,275000,0,False
user_219,17,book,click,2024-12-14 14:05:05,sess_user_219_1,researcher,desktop,organic_search,15,0,266000,0,False
user_124,14,book,price_check,2024-12-14 16:53:00,sess_user_124_3,gift_buyer,desktop,social,40,0,262000,0,False
user_124,38,clothes,view,2024-12-14 16:53:00,sess_user_124_4,gift_buyer,desktop,recommendation,66,60,3721000,0,False
user_124,44,electronics,search,2024-12-14 16:54:31,sess_user_124_4,gift_buyer,desktop,recommendation,15,0,8968000,0,False
user_124,32,clothes,add_to_cart,2024-12-14 16:55:14,sess_user_124_3,gift_buyer,desktop,social,9,0,1572000,1,False
user_124,38,clothes,add_to_cart,2024-12-14 16:56:03,sess_user_124_4,gift_buyer,desktop,recommendation,20,0,3296000,1,False
user_124,28,book,search,2024-12-14 16:56:45,sess_user_124_3,gift_buyer,desktop,social,15,0,213000,0,False
user_124,12,book,search,2024-12-14 16:57:49,sess_user_124_4,gift_buyer,desktop,recommendation,20,0,214000,0,False
user_124,44,electronics,purchase,2024-12-14 16:58:22,sess_user_124_4,gift_buyer,desktop,recommendation,106,0,6793000,1,True
user_124,25,book,purchase,2024-12-14 17:01:09,sess_user_124_4,gift_buyer,desktop,recommendation,110,0,344000,2,False
user_124,44,electronics,view,2024-12-14 17:04:09,sess_user_124_4,gift_buyer,desktop,recommendation,56,48,16988000,0,False
user_186,38,clothes,search,2024-12-14 18:44:00,sess_user_186_3,deal_hunter,desktop,email,16,0,3412000,0,False
user_186,32,clothes,price_check,2024-12-14 18:46:00,sess_user_186_3,deal_hunter,desktop,email,19,0,2025000,0,False
user_186,40,electronics,click,2024-12-14 18:46:42,sess_user_186_3,deal_hunter,desktop,email,11,0,8824000,0,False
user_186,40,electronics,search,2024-12-14 18:47:52,sess_user_186_3,deal_hunter,desktop,email,14,0,9284000,0,False
user_216,52,electronics,view,2024-12-15 12:10:00,sess_user_216_5,brand_loyal,desktop,direct,80,67,10424000,0,False
user_216,26,book,view,2024-12-15 12:13:17,sess_user_216_5,brand_loyal,desktop,direct,58,70,450000,0,False
user_216,27,book,purchase,2024-12-15 12:14:32,sess_user_216_5,brand_loyal,desktop,direct,66,0,385000,1,False
user_183,37,clothes,search,2024-12-15 13:21:00,sess_user_183_2,price_sensitive,desktop,organic_search,19,0,3536000,0,False
user_183,30,clothes,view,2024-12-15 13:21:38,sess_user_183_2,price_sensitive,desktop,organic_search,55,52,2656000,0,False
user_183,37,clothes,view,2024-12-15 13:23:12,sess_user_183_2,price_sensitive,desktop,organic_search,52,43,3445000,0,False
user_183,35,clothes,add_to_cart,2024-12-15 13:24:30,sess_user_183_2,price_sensitive,desktop,organic_search,22,0,4406000,1,False
user_183,35,clothes,price_check,2024-12-15 13:25:45,sess_user_183_2,price_sensitive,desktop,organic_search,14,0,4592000,0,False
user_183,42,electronics,purchase,2024-12-15 13:27:28,sess_user_183_2,price_sensitive,desktop,organic_search,128,0,11290000,1,False
user_271,40,electronics,purchase,2024-12-15 14:45:00,sess_user_271_4,loyal_customer,desktop,direct,150,0,11186000,2,False
user_271,48,electronics,purchase,2024-12-15 14:49:02,sess_user_271_4,loyal_customer,desktop,direct,83,0,11749000,3,False
user_271,34,clothes,purchase,2024-12-15 14:51:36,sess_user_271_4,loyal_customer,desktop,direct,123,0,3065000,1,False
user_271,40,electronics,click,2024-12-15 14:55:30,sess_user_271_4,loyal_customer,desktop,direct,4,0,7689000,0,False
user_148,16,book,purchase,2024-12-15 16:15:00,sess_user_148_1,brand_loyal,desktop,organic_search,170,0,221000,1,False
user_148,16,book,add_to_cart,2024-12-15 16:19:15,sess_user_148_1,brand_loyal,desktop,organic_search,15,0,430000,1,False
user_148,17,book,review_read,2024-12-15 16:21:29,sess_user_148_1,brand_loyal,desktop,organic_search,267,70,118000,0,False
user_148,32,clothes,purchase,2024-12-15 16:27:28,sess_user_148_1,brand_loyal,desktop,organic_search,72,0,2519000,1,False
user_124,46,electronics,view,2024-12-15 16:53:00,sess_user_124_5,gift_buyer,desktop,paid_search,72,48,7838000,0,False
user_124,28,book,remove_from_cart,2024-12-15 16:55:06,sess_user_124_5,gift_buyer,desktop,paid_search,9,0,450000,0,False
user_124,12,book,search,2024-12-15 16:56:22,sess_user_124_5,gift_buyer,desktop,paid_search,11,0,372000,0,False
user_124,28,book,view,2024-12-15 16:58:00,sess_user_124_5,gift_buyer,desktop,paid_search,105,57,240000,0,False
user_124,34,clothes,view,2024-12-15 17:00:07,sess_user_124_5,gift_buyer,desktop,paid_search,32,62,2887000,0,False
user_117,5,book,view,2024-12-15 19:29:00,sess_user_117_4,impulse_buyer,mobile,recommendation,66,41,288000,0,False
